Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Gender_encoded,Item Purchased_encoded,Category_encoded,Location_encoded,Size_encoded,Color_encoded,Season_encoded,Subscription Status_encoded,Payment Method_encoded,Shipping Type_encoded,Discount Applied_encoded,Promo Code Used_encoded,Preferred Payment Method_encoded,Frequency of Purchases_encoded,Is_High_Value,Is_Frequent_Buyer,Has_Subscription,Used_Discount,Used_Promo,Customer_Engagement_Score,Age_Group,Age_Group_encoded,Spending_Per_Purchase,Cluster
3588,-0.72791819613074,Female,Sweater,Clothing,1.2767159528198881,Virginia,S,Violet,Summer,0.9077267930367576,No,Debit Card,Standard,No,No,0.5294785093095933,Debit Card,Annually,0,23,1,45,2,22,2,0,3,4,0,0,3,0,1,1,0,0,0,0,,1,0.8347393866921333,0
3589,-1.3855689397334658,Female,Sunglasses,Accessories,-0.20117758053703258,Michigan,M,Magenta,Spring,-0.3490265374929911,No,Bank Transfer,2-Day Shipping,No,No,1.0140661020600008,Cash,Annually,0,22,0,21,1,11,1,0,0,0,0,0,1,0,0,1,0,0,0,0,,1,-0.09988628492941057,1
3590,-0.8594483448512852,Female,Belt,Accessories,0.5588819509036695,New Hampshire,M,Blue,Spring,1.4662838288277562,No,Cash,Next Day Air,No,No,0.8756125041313129,Cash,Every 3 Months,0,1,0,28,1,2,1,0,1,3,0,0,1,2,1,1,0,0,0,0,,1,0.2979730353005483,0
3591,-1.1225086422923753,Female,Dress,Clothing,1.1500393642464377,South Dakota,M,Gray,Fall,-1.18686209117949,No,PayPal,2-Day Shipping,No,No,-0.43969667619122116,Venmo,Every 3 Months,0,5,1,40,1,7,0,0,4,0,0,0,5,2,1,0,0,0,0,0,,1,2.052529969711414,0
3592,0.2585579192733485,Female,Jacket,Outerwear,1.2344904232954048,South Dakota,M,Gold,Winter,-0.7679443143362402,No,Cash,2-Day Shipping,No,No,0.8756125041313129,Bank Transfer,Quarterly,0,10,3,40,1,6,3,0,1,0,0,0,0,5,1,1,0,0,0,0,Young Adult,0,0.6581798855447262,0
3593,1.113503885956892,Female,Boots,Footwear,0.9389117166240205,New Jersey,L,Lavender,Spring,0.9077267930367576,No,Cash,2-Day Shipping,No,No,-0.5089234751555651,Venmo,Fortnightly,0,3,2,29,0,10,1,0,1,0,0,0,5,3,1,0,0,0,0,0,Young Adult,0,1.9119458355730863,0
3594,1.2450340346774371,Female,Sandals,Footwear,0.8544606575750537,Wyoming,M,Black,Spring,1.1870053109322565,No,Bank Transfer,Next Day Air,No,No,-0.09356268136950167,PayPal,Monthly,0,14,2,49,1,1,1,0,0,3,0,0,4,4,1,0,0,0,0,0,Young Adult,0,0.942658295298373,0
3595,-1.6486292371745561,Female,Scarf,Accessories,1.1500393642464377,Alabama,L,Charcoal,Summer,-1.6057798680227393,No,PayPal,2-Day Shipping,No,No,0.2525713134522177,Venmo,Quarterly,0,15,0,0,0,4,2,0,4,0,0,0,5,5,1,1,0,0,0,0,,1,0.9181428249995673,1
3596,-1.517099088454011,Female,Blouse,Clothing,-0.7923349938798009,South Dakota,M,Violet,Spring,-0.9075835732839902,No,Cash,Store Pickup,No,No,-0.7858306710129407,PayPal,Annually,0,2,1,40,1,22,1,0,1,5,0,0,4,0,0,0,0,0,0,0,,1,-3.089088900884732,0
3597,-1.056743567932103,Female,Hoodie,Clothing,0.9811372461485041,South Carolina,M,Charcoal,Spring,0.7680875340890072,No,Bank Transfer,Standard,No,No,1.2909732979173765,Cash,Fortnightly,0,9,1,39,1,4,1,0,0,4,0,0,1,3,1,1,0,0,0,0,,1,0.42826219189914305,0
3598,-0.9909784935718302,Female,Sunglasses,Accessories,0.4744308918547026,New Mexico,M,Maroon,Summer,-0.9075835732839902,No,Cash,Standard,No,No,-0.5089234751555651,Bank Transfer,Quarterly,0,22,0,30,1,12,2,0,1,4,0,0,0,5,1,0,0,0,0,0,,1,0.9661037900457463,0
3599,-1.3855689397334658,Female,Hoodie,Clothing,0.6855585394771199,Connecticut,XL,Purple,Spring,1.1870053109322565,No,Bank Transfer,Store Pickup,No,No,-0.43969667619122116,Bank Transfer,Bi-Weekly,0,9,1,6,3,17,1,0,0,5,0,0,0,1,1,0,0,0,0,0,,1,1.223548942770663,1
3600,-0.4648578986896497,Female,Scarf,Accessories,-1.087913700551185,Kansas,S,Peach,Spring,1.1870053109322565,No,Cash,Express,No,No,-1.4780986606563795,Cash,Weekly,0,15,0,15,2,15,1,0,1,1,0,0,1,6,0,0,0,0,0,0,,1,2.2755004146165,1
3601,1.5080943321185274,Female,Dress,Clothing,0.8966861870995372,South Carolina,XL,Olive,Spring,-1.4661406090749896,No,PayPal,Free Shipping,No,No,-0.02433588240515777,Cash,Bi-Weekly,0,5,1,39,3,13,1,0,4,2,0,0,1,1,1,0,0,0,0,0,Young Adult,0,0.9190521317008179,0
3602,-0.6621531217704675,Female,T-shirt,Clothing,-0.5389818167329001,North Carolina,M,Indigo,Summer,-1.0472228322317403,No,Debit Card,Next Day Air,No,No,-1.5473254596207235,PayPal,Monthly,0,24,1,32,1,9,2,0,3,3,0,0,4,4,0,0,0,0,0,0,,1,0.9847556097726474,0
3603,0.9162086628760744,Female,Skirt,Clothing,-1.003462641502218,Wyoming,S,Magenta,Summer,-0.628305055388491,No,Bank Transfer,Store Pickup,No,No,1.0140661020600008,Debit Card,Quarterly,0,19,1,49,2,11,2,0,0,5,0,0,3,5,0,1,0,0,0,0,Young Adult,0,-0.49822726298599107,0
3604,0.061262696192530795,Female,Jeans,Clothing,-0.37007969863496637,Louisiana,M,Gold,Spring,-1.4661406090749896,No,Debit Card,Free Shipping,No,No,-1.4088718616920357,Cash,Weekly,0,11,1,17,1,6,1,0,3,2,0,0,1,6,0,0,0,0,0,0,Young Adult,0,0.9051239112015789,1
3605,1.2450340346774371,Female,Hoodie,Clothing,1.1078138347219546,Louisiana,M,Orange,Fall,-0.628305055388491,No,Bank Transfer,Standard,No,No,-0.578150274119909,Debit Card,Annually,0,9,1,17,1,14,0,0,0,4,0,0,3,0,1,0,0,0,0,0,Young Adult,0,2.6260864159879675,1
3606,1.5738594064788,Female,Jeans,Clothing,-0.7923349938798009,Alabama,M,Gold,Fall,0.7680875340890072,No,Venmo,Store Pickup,No,No,0.737158906202625,Bank Transfer,Every 3 Months,0,11,1,0,1,6,0,0,5,5,0,0,0,2,0,1,0,0,0,0,Young Adult,0,-0.45610968061167206,1
3607,-0.20179760124855942,Female,Sandals,Footwear,1.2767159528198881,Minnesota,XL,Purple,Fall,1.4662838288277562,No,Cash,Express,No,No,1.0832929010243446,Venmo,Annually,0,14,2,22,3,17,0,0,1,1,0,0,5,0,1,1,0,0,0,0,,1,0.6128355509645971,1
3608,0.3900880679938937,Female,Hat,Accessories,1.4033925413933386,New Mexico,L,Charcoal,Fall,-0.628305055388491,No,Debit Card,Standard,No,No,-0.37046987722687724,Venmo,Bi-Weekly,0,8,0,30,0,4,0,0,3,4,0,0,5,1,1,0,0,0,0,0,Young Adult,0,2.2292698802263815,0
3609,-1.3198038653731932,Female,Gloves,Accessories,-0.15895205101254908,Tennessee,M,Cyan,Fall,0.7680875340890072,No,Bank Transfer,Next Day Air,No,No,-1.6165522585850671,Cash,Every 3 Months,0,6,0,41,1,5,0,0,0,3,0,0,1,2,0,0,0,0,0,0,,1,0.2578079129534453,0
3610,-1.517099088454011,Female,Socks,Clothing,-0.8767860529287678,New Mexico,M,Cyan,Summer,-1.0472228322317403,No,Debit Card,2-Day Shipping,No,No,0.39102491138090556,Debit Card,Monthly,0,21,1,30,1,5,2,0,3,0,0,0,3,4,0,1,0,0,0,0,,1,-0.6303165714396589,0
3611,-1.7143943115348286,Female,Jacket,Outerwear,1.1078138347219546,Texas,XL,Green,Fall,1.4662838288277562,No,Credit Card,2-Day Shipping,No,No,-0.16278948033384558,Bank Transfer,Fortnightly,0,10,3,42,3,8,0,0,2,0,0,0,0,3,1,0,0,0,0,0,,1,1.3232201563397767,0
3612,1.2450340346774371,Female,T-shirt,Clothing,0.9389117166240205,Washington,M,Silver,Spring,-1.18686209117949,No,PayPal,Standard,No,No,0.32179811241656164,Credit Card,Annually,0,24,1,46,1,19,1,0,4,4,0,0,2,0,1,1,0,0,0,0,Young Adult,0,0.7103291401343178,0
3613,0.192792844913076,Female,Sandals,Footwear,-1.2990413481736023,Michigan,M,Teal,Summer,-0.20938727854524108,No,Credit Card,Standard,No,No,0.04489091655918603,Cash,Every 3 Months,0,14,2,21,1,20,2,0,2,4,0,0,1,2,0,1,0,0,0,0,Young Adult,0,-1.243231544639445,1
3614,0.9162086628760744,Female,Hat,Accessories,-1.3834924072225692,Minnesota,M,Magenta,Fall,-0.3490265374929911,No,Cash,Store Pickup,No,No,1.0140661020600008,Venmo,Annually,0,8,0,22,1,11,0,0,1,5,0,0,5,0,0,1,0,0,0,0,Young Adult,0,-0.686915094697003,1
3615,0.1270277705528034,Female,Gloves,Accessories,-1.4679434662715363,Delaware,L,Maroon,Spring,1.326644569880007,No,Bank Transfer,2-Day Shipping,No,No,-0.43969667619122116,Bank Transfer,Annually,0,6,0,7,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Young Adult,0,-2.6199085457728217,1
3616,-0.5963880474101949,Female,Dress,Clothing,-1.2145902891246352,California,M,Gold,Winter,0.9077267930367576,No,Bank Transfer,Free Shipping,No,No,-1.4780986606563795,Credit Card,Monthly,0,5,1,4,1,6,3,0,0,2,0,0,2,4,0,0,0,0,0,0,,1,2.5404595098784206,1
3617,-0.1360325268882868,Female,Hoodie,Clothing,-1.552394525320503,Wisconsin,L,Purple,Winter,-0.628305055388491,No,Cash,Store Pickup,No,No,0.5294785093095933,Debit Card,Fortnightly,0,9,1,48,0,17,3,0,1,5,0,0,3,3,0,1,0,0,0,0,,1,-1.014982895066145,0
3618,0.2585579192733485,Female,Belt,Accessories,-0.5389818167329001,Kentucky,M,Lavender,Fall,0.7680875340890072,No,Debit Card,Express,No,No,0.2525713134522177,Debit Card,Monthly,0,1,0,16,1,10,0,0,3,1,0,0,3,4,0,1,0,0,0,0,Young Adult,0,-0.4303003038185585,1
3619,-1.056743567932103,Female,Gloves,Accessories,0.3055287737567688,Nevada,M,Maroon,Fall,0.349169757245758,No,Venmo,2-Day Shipping,No,No,1.498653694810408,PayPal,Bi-Weekly,0,6,0,27,1,12,0,0,5,0,0,0,4,1,1,1,0,0,0,0,,1,0.1222773585596669,0
3620,-0.004502378167741707,Female,Scarf,Accessories,0.6433330099526364,North Carolina,S,Magenta,Winter,1.6059230877755069,No,Cash,2-Day Shipping,No,No,1.7063340917034395,Venmo,Weekly,0,15,0,32,2,11,3,0,1,0,0,0,5,6,1,1,0,0,0,0,,1,0.23771381808507808,0
3621,1.0477388115966195,Female,Sandals,Footwear,0.9389117166240205,Louisiana,M,Turquoise,Summer,-1.18686209117949,No,Credit Card,Express,No,No,0.1833445144878738,Credit Card,Fortnightly,0,14,2,17,1,21,2,0,2,1,0,0,2,3,1,1,0,0,0,0,Young Adult,0,0.7934390239940914,1
3622,-0.39909282432937715,Female,Sneakers,Footwear,-1.1723647596001519,New Jersey,XL,Silver,Summer,0.349169757245758,No,Venmo,2-Day Shipping,No,No,-1.4088718616920357,Cash,Fortnightly,0,20,2,29,3,19,2,0,5,0,0,0,1,3,0,0,0,0,0,0,,1,2.867315825424012,0
3623,0.1270277705528034,Female,Dress,Clothing,-0.7923349938798009,Wisconsin,M,Purple,Fall,0.7680875340890072,No,Bank Transfer,Store Pickup,No,No,-0.9242842689416285,Credit Card,Annually,0,5,1,48,1,17,0,0,0,5,0,0,2,0,0,0,0,0,0,0,Young Adult,0,-3.089088900884732,0
3624,-0.33332774996910464,Female,Jewelry,Accessories,1.2344904232954048,Arkansas,M,Violet,Winter,-1.4661406090749896,No,Venmo,2-Day Shipping,No,No,-1.4780986606563795,PayPal,Weekly,0,12,0,3,1,22,3,0,5,0,0,0,4,6,1,0,0,0,0,0,,1,-2.5820829985187124,1
3625,-1.451334014093738,Female,Hat,Accessories,0.9389117166240205,Texas,XL,Peach,Fall,1.745562346723256,No,PayPal,Store Pickup,No,No,-0.2320162792981895,Bank Transfer,Bi-Weekly,0,8,0,42,3,15,0,0,4,5,0,0,0,1,1,0,0,0,0,0,,1,1.2225672124482143,0
3626,-0.004502378167741707,Female,Scarf,Accessories,1.6567457185402394,Illinois,L,Green,Winter,0.9077267930367576,No,Debit Card,Express,No,No,0.4602517103452494,PayPal,Weekly,0,15,0,12,0,8,3,0,3,1,0,0,4,6,1,1,0,0,0,0,,1,1.1345617380913957,1
3627,1.6396244808390725,Female,Blouse,Clothing,1.614520189015756,Mississippi,L,Teal,Fall,-0.3490265374929911,No,Bank Transfer,Express,No,No,0.4602517103452494,Venmo,Quarterly,0,2,1,23,0,20,0,0,0,1,0,0,5,5,1,1,0,0,0,0,Young Adult,0,1.1056451278759554,1
3628,-0.33332774996910464,Female,Belt,Accessories,-0.243403110061516,Delaware,M,Silver,Winter,-0.628305055388491,No,Credit Card,Next Day Air,No,No,1.567880493774752,Cash,Every 3 Months,0,1,0,7,1,19,3,0,2,3,0,0,1,2,0,1,0,0,0,0,,1,-0.09478755364651588,1
3629,0.5873832910747114,Female,Blouse,Clothing,1.1922648937709215,Georgia,L,Purple,Summer,0.06989123935025808,No,Cash,Free Shipping,No,No,0.6679321072382811,Credit Card,Monthly,0,2,1,9,0,17,2,0,1,2,0,0,2,4,1,1,0,0,0,0,Young Adult,0,0.7148162018087432,1
3630,0.5216182167144389,Female,T-shirt,Clothing,-0.707883934830834,Kansas,L,Lavender,Summer,1.0473660519845072,No,Credit Card,Standard,No,No,1.2909732979173765,Debit Card,Fortnightly,0,24,1,15,0,10,2,0,2,4,0,0,3,3,0,1,0,0,0,0,Young Adult,0,-0.3089882957057336,1
3631,1.3765641833979823,Female,Hat,Accessories,0.5588819509036695,Oklahoma,M,Lavender,Winter,1.4662838288277562,No,Credit Card,Store Pickup,No,No,0.2525713134522177,Cash,Weekly,0,8,0,35,1,10,3,0,2,5,0,0,1,6,1,1,0,0,0,0,Young Adult,0,0.44618772991322336,0
3632,0.2585579192733485,Female,Hat,Accessories,-0.4123052281594498,New Jersey,M,Peach,Fall,-1.18686209117949,No,Debit Card,Store Pickup,No,No,0.04489091655918603,Credit Card,Monthly,0,8,0,29,1,15,0,0,3,5,0,0,2,4,0,1,0,0,0,0,Young Adult,0,-0.3945916474393004,0
3633,-1.1225086422923753,Female,Sneakers,Footwear,0.5588819509036695,Utah,L,Green,Spring,-0.7679443143362402,No,PayPal,Express,No,No,-1.5473254596207235,Debit Card,Quarterly,0,20,2,43,0,8,1,0,4,1,0,0,3,5,1,0,0,0,0,0,,1,-1.0211144778299812,0
3634,-0.33332774996910464,Female,Gloves,Accessories,-0.37007969863496637,Montana,M,Orange,Spring,-1.32650135012724,No,Venmo,Free Shipping,No,No,-1.6857790575494114,Bank Transfer,Bi-Weekly,0,6,0,25,1,14,1,0,5,2,0,0,0,1,0,0,0,0,0,0,,1,0.5396485858833646,0
3635,0.9819737372363471,Female,Socks,Clothing,-1.5946200548449863,Ohio,M,Pink,Winter,-0.628305055388491,No,Bank Transfer,Standard,No,No,-0.578150274119909,PayPal,Annually,0,21,1,34,1,16,3,0,0,4,0,0,4,0,0,0,0,0,0,0,Young Adult,0,-3.089088900884732,0
3636,0.5216182167144389,Female,Sandals,Footwear,-1.1723647596001519,Colorado,L,Cyan,Fall,-0.628305055388491,No,Cash,Free Shipping,No,No,-0.578150274119909,Credit Card,Fortnightly,0,14,2,5,0,5,0,0,1,2,0,0,2,3,0,0,0,0,0,0,Young Adult,0,-2.779105182904378,1
3637,0.3900880679938937,Female,Sandals,Footwear,-0.9190115824532511,California,L,Lavender,Summer,0.6284482751412579,No,PayPal,2-Day Shipping,No,No,0.737158906202625,Cash,Weekly,0,14,2,4,0,10,2,0,4,0,0,0,1,6,0,1,0,0,0,0,Young Adult,0,-0.5290313851956018,1
3638,-0.7936832704910126,Female,Boots,Footwear,0.2633032442322854,Utah,L,Yellow,Winter,-0.20938727854524108,No,PayPal,Express,No,No,0.4602517103452494,Credit Card,Fortnightly,0,3,2,43,0,24,3,0,4,1,0,0,2,3,1,1,0,0,0,0,,1,0.18031360098186924,0
3639,-0.267562675608832,Female,Backpack,Accessories,-1.6790711138939531,Kansas,M,Olive,Spring,1.1870053109322565,No,Credit Card,Express,No,No,1.7063340917034395,PayPal,Bi-Weekly,0,0,0,15,1,13,1,0,2,1,0,0,4,1,0,1,0,0,0,0,,1,-0.6204227035536106,1
3640,-1.188273716652648,Female,Coat,Outerwear,-0.6656584053063506,Illinois,M,Brown,Summer,-0.20938727854524108,No,Venmo,2-Day Shipping,No,No,0.9448393030956567,Venmo,Annually,0,4,3,12,1,3,2,0,5,0,0,0,5,0,0,1,0,0,0,0,,1,-0.34226910380040293,1
3641,0.192792844913076,Female,Sunglasses,Accessories,-1.2145902891246352,Minnesota,L,Pink,Spring,0.349169757245758,No,Credit Card,Next Day Air,No,No,-0.578150274119909,PayPal,Monthly,0,22,0,22,0,16,1,0,2,3,0,0,4,4,0,0,0,0,0,0,Young Adult,0,-2.8792013236246063,1
3642,0.45585314235416624,Female,Jacket,Outerwear,-0.6234328757818671,New York,M,Cyan,Fall,-1.4661406090749896,No,Debit Card,Free Shipping,No,No,0.9448393030956567,Bank Transfer,Every 3 Months,0,10,3,31,1,5,0,0,3,2,0,0,0,2,0,1,0,0,0,0,Young Adult,0,-0.320557526161432,0
3643,0.192792844913076,Female,Dress,Clothing,0.4744308918547026,Arizona,L,Maroon,Summer,0.9077267930367576,No,Credit Card,Store Pickup,No,No,-1.4088718616920357,PayPal,Annually,0,5,1,2,0,12,2,0,2,5,0,0,4,0,1,0,0,0,0,0,Young Adult,0,-1.1603412616641404,1
3644,0.5873832910747114,Female,Scarf,Accessories,1.530069129966789,Tennessee,XL,Magenta,Fall,-0.7679443143362402,No,Bank Transfer,Standard,No,No,1.498653694810408,Debit Card,Annually,0,15,0,41,3,11,0,0,0,4,0,0,3,0,1,1,0,0,0,0,Young Adult,0,0.6123574199756749,0
3645,-0.5963880474101949,Female,Blouse,Clothing,-1.1723647596001519,Arkansas,M,Violet,Winter,-1.6057798680227393,No,Cash,Next Day Air,No,No,-0.5089234751555651,Venmo,Weekly,0,2,1,3,1,22,3,0,1,3,0,0,5,6,0,0,0,0,0,0,,1,-2.3873361895511866,1
3646,-0.39909282432937715,Female,Backpack,Accessories,1.2767159528198881,Colorado,L,Silver,Summer,-0.488665796440741,No,Credit Card,Free Shipping,No,No,0.39102491138090556,Credit Card,Every 3 Months,0,0,0,5,0,19,2,0,2,2,0,0,2,2,1,1,0,0,0,0,,1,0.9178239313862897,1
3647,1.6396244808390725,Female,Jewelry,Accessories,0.3477543032812523,Nevada,M,Maroon,Spring,1.745562346723256,No,Credit Card,2-Day Shipping,No,No,0.9448393030956567,Debit Card,Fortnightly,0,12,0,27,1,12,1,0,2,0,0,0,3,3,1,1,0,0,0,0,Young Adult,0,0.17880875953489925,0
3648,0.192792844913076,Female,Shorts,Clothing,-0.6234328757818671,Kansas,M,Gray,Winter,-1.18686209117949,No,Cash,Store Pickup,No,No,-0.9242842689416285,Bank Transfer,Weekly,0,18,1,15,1,7,3,0,1,5,0,0,0,6,0,0,0,0,0,0,Young Adult,0,-3.089088900884732,1
3649,-0.8594483448512852,Female,Skirt,Clothing,0.3055287737567688,New York,M,White,Winter,1.745562346723256,No,Cash,Free Shipping,No,No,1.3602000968817205,Cash,Bi-Weekly,0,19,1,31,1,23,3,0,1,2,0,0,1,1,1,1,0,0,0,0,,1,0.12945036912778338,0
3650,1.5738594064788,Female,Skirt,Clothing,-0.11672652148806557,Minnesota,M,Brown,Fall,0.9077267930367576,No,Debit Card,Standard,No,No,0.5294785093095933,Credit Card,Fortnightly,0,19,1,22,1,3,0,0,3,4,0,0,2,3,0,1,0,0,0,0,Young Adult,0,-0.07631785656194406,1
3651,0.45585314235416624,Female,Jeans,Clothing,0.009950067085384621,Ohio,M,Silver,Summer,-0.3490265374929911,No,Cash,2-Day Shipping,No,No,-1.5473254596207235,PayPal,Annually,0,11,1,34,1,19,2,0,1,0,0,0,4,0,1,0,0,0,0,0,Young Adult,0,-0.018179434028666695,0
3652,-1.5828641628142834,Female,Handbag,Accessories,-1.1723647596001519,Arizona,M,Yellow,Spring,0.06989123935025808,No,Bank Transfer,Express,No,No,-1.4088718616920357,Venmo,Every 3 Months,0,7,0,2,1,24,1,0,0,1,0,0,5,2,0,0,0,0,0,0,,1,2.867315825424012,1
3653,-1.1225086422923753,Female,Handbag,Accessories,-1.2990413481736023,Kentucky,S,Magenta,Fall,0.06989123935025808,No,Venmo,Store Pickup,No,No,-0.16278948033384558,Debit Card,Monthly,0,7,0,16,2,11,0,0,5,5,0,0,3,4,0,0,0,0,0,0,,1,-1.5516304652879986,1
3654,1.5080943321185274,Female,Coat,Outerwear,-1.6790711138939531,Minnesota,M,Blue,Spring,0.209530498298008,No,Debit Card,Next Day Air,No,No,0.9448393030956567,Credit Card,Fortnightly,0,4,3,22,1,2,1,0,3,3,0,0,2,3,0,1,0,0,0,0,Young Adult,0,-0.8633469671357049,1
3655,-1.517099088454011,Female,Jewelry,Accessories,1.614520189015756,Arkansas,M,Green,Winter,-0.628305055388491,No,Debit Card,Next Day Air,No,No,-1.0627378668703162,Credit Card,Annually,0,12,0,3,1,8,3,0,3,3,0,0,2,0,1,0,0,0,0,0,,1,-3.089088900884732,1
3656,-1.5828641628142834,Female,Sweater,Clothing,-1.3834924072225692,Wyoming,M,Yellow,Fall,-1.18686209117949,No,Venmo,Next Day Air,No,No,-1.4780986606563795,Credit Card,Bi-Weekly,0,23,1,49,1,24,0,0,5,3,0,0,2,1,0,0,0,0,0,0,,1,2.8937383035609816,0
3657,-0.5963880474101949,Female,Jacket,Outerwear,0.3055287737567688,North Dakota,XL,Cyan,Spring,-0.06974801959749115,No,Debit Card,2-Day Shipping,No,No,-0.5089234751555651,Credit Card,Monthly,0,10,3,33,3,5,1,0,3,0,0,0,2,4,1,0,0,0,0,0,,1,0.6221612280358043,0
3658,0.9162086628760744,Female,Shoes,Footwear,0.9389117166240205,Alabama,L,Gold,Winter,-0.06974801959749115,No,Bank Transfer,Express,No,No,-1.6857790575494114,Debit Card,Every 3 Months,0,17,2,0,0,6,3,0,0,1,0,0,3,2,1,0,0,0,0,0,Young Adult,0,-1.3691169280951256,1
3659,-1.056743567932103,Female,T-shirt,Clothing,0.5166564213791861,Mississippi,M,Magenta,Fall,1.1870053109322565,No,Cash,Standard,No,No,-0.5089234751555651,PayPal,Fortnightly,0,24,1,23,1,11,0,0,1,4,0,0,4,3,1,0,0,0,0,0,,1,1.0520894305482318,1
3660,-1.1225086422923753,Female,Sandals,Footwear,0.7277840690016033,Illinois,S,Gray,Fall,1.6059230877755069,No,Bank Transfer,Store Pickup,No,No,1.429426895846064,Bank Transfer,Annually,0,14,2,12,2,7,0,0,0,5,0,0,0,0,1,1,0,0,0,0,,1,0.2995702691223181,1
3661,-1.6486292371745561,Female,Shoes,Footwear,0.601107480428153,Arkansas,L,Indigo,Winter,-0.9075835732839902,No,Venmo,2-Day Shipping,No,No,-0.8550574699772846,Bank Transfer,Fortnightly,0,17,2,3,0,9,3,0,5,0,0,0,0,3,1,0,0,0,0,0,,1,3.019915543557774,1
3662,1.2450340346774371,Female,Sandals,Footwear,-0.8767860529287678,Kansas,S,White,Winter,-0.3490265374929911,No,Cash,Next Day Air,No,No,-1.4088718616920357,Credit Card,Fortnightly,0,14,2,15,2,23,3,0,1,3,0,0,2,3,0,0,0,0,0,0,Young Adult,0,2.1444030149210103,1
3663,1.6396244808390725,Female,Shorts,Clothing,0.8544606575750537,Rhode Island,M,Indigo,Spring,1.6059230877755069,No,Venmo,Next Day Air,No,No,-0.9935110679059725,Debit Card,Weekly,0,18,1,38,1,9,1,0,5,3,0,0,3,6,1,0,0,0,0,0,Young Adult,0,3.019915543557774,0
3664,1.3765641833979823,Female,Backpack,Accessories,-0.03227546243909867,Florida,M,Green,Summer,0.9077267930367576,No,Cash,Express,No,No,1.6371072927390955,Credit Card,Weekly,0,0,0,8,1,8,2,0,1,1,0,0,2,6,0,1,0,0,0,0,Young Adult,0,-0.012238964462297238,1
3665,1.2450340346774371,Female,Jacket,Outerwear,0.3477543032812523,Missouri,M,Turquoise,Fall,0.9077267930367576,No,Cash,Store Pickup,No,No,-1.6857790575494114,Debit Card,Fortnightly,0,10,3,24,1,21,0,0,1,5,0,0,3,3,1,0,0,0,0,0,Young Adult,0,-0.5070937927500011,1
3666,-1.056743567932103,Female,Socks,Clothing,0.7277840690016033,North Carolina,M,Peach,Fall,-0.488665796440741,No,Credit Card,Next Day Air,No,No,-0.9935110679059725,Credit Card,Quarterly,0,21,1,32,1,15,0,0,2,3,0,0,2,5,1,0,0,0,0,0,,1,3.019915543557774,0
3667,1.5080943321185274,Female,Jewelry,Accessories,-0.4123052281594498,Alabama,M,Olive,Winter,-1.0472228322317403,No,Credit Card,2-Day Shipping,No,No,1.498653694810408,Cash,Every 3 Months,0,12,0,0,1,13,3,0,2,0,0,0,1,2,0,1,0,0,0,0,Young Adult,0,-0.16501095330488946,1
3668,0.45585314235416624,Female,Pants,Clothing,-0.6234328757818671,Washington,L,Cyan,Fall,-1.6057798680227393,No,Credit Card,Next Day Air,No,No,-0.37046987722687724,Venmo,Monthly,0,13,1,46,0,5,0,0,2,3,0,0,5,4,0,0,0,0,0,0,Young Adult,0,-0.9903146064490183,0
3669,0.9819737372363471,Female,Blouse,Clothing,0.4744308918547026,Michigan,XL,Magenta,Summer,-0.7679443143362402,No,PayPal,Store Pickup,No,No,-0.5089234751555651,Venmo,Annually,0,2,1,21,3,11,2,0,4,5,0,0,5,0,1,0,0,0,0,0,Young Adult,0,0.9661037900457463,1
3670,-1.2540387910129207,Female,Socks,Clothing,-0.3278541691104829,Washington,S,Silver,Fall,1.1870053109322565,No,Credit Card,Store Pickup,No,No,1.2217464989530324,PayPal,Quarterly,0,21,1,46,2,19,0,0,2,5,0,0,4,5,0,1,0,0,0,0,,1,-0.14756596635348798,0
3671,-0.8594483448512852,Female,Shoes,Footwear,-0.4123052281594498,Vermont,S,White,Winter,0.06989123935025808,No,Cash,Free Shipping,No,No,-1.4780986606563795,PayPal,Every 3 Months,0,17,2,44,2,23,3,0,1,2,0,0,4,2,0,0,0,0,0,0,,1,0.8623852398862566,0
3672,1.1792689603171647,Female,Handbag,Accessories,0.2633032442322854,Illinois,L,Pink,Summer,1.4662838288277562,No,Bank Transfer,2-Day Shipping,No,No,-0.37046987722687724,Venmo,Quarterly,0,7,0,12,0,16,2,0,0,0,0,0,5,5,1,0,0,0,0,0,Young Adult,0,0.4182536064714693,1
3673,0.45585314235416624,Female,Sandals,Footwear,0.8966861870995372,New York,S,Pink,Fall,1.0473660519845072,No,Venmo,Free Shipping,No,No,-1.270418263763348,PayPal,Monthly,0,14,2,31,2,16,0,0,5,2,0,0,4,4,1,0,0,0,0,0,Young Adult,0,-3.089088900884732,0
3674,-0.7936832704910126,Female,Socks,Clothing,-1.3412668776980856,Rhode Island,M,Pink,Summer,0.6284482751412579,No,Debit Card,2-Day Shipping,No,No,0.39102491138090556,Bank Transfer,Fortnightly,0,21,1,38,1,16,2,0,3,0,0,0,0,3,0,1,0,0,0,0,,1,-0.9642292289119222,0
